rank,score,image,description,target_probability,reference_probability,probability_margin,best_target_prompt,best_reference_prompt,best_overall_prompt,width,height,extension,size_bytes,references,context_keyword_hits
5688,0.6145584285259247,assets/images/imported/lnnb-unitcell-simulations-1806-1812/image106.png,a scientific plot,0.5050535798072815,0.0,0.10950484871864319,a scientific plot,,a scientific plot,700,756,.png,55502,_posts/2018-06-23-lnnb-unitcell-simulations-1806-1812.md:643,
5689,0.6144952774047852,assets/images/imported/lnnb17-fab-si-hardmask-pattern-test-180820/image18.png,a microscope image,0.46918702125549316,0.0,0.145308256149292,a microscope image,,a microscope image,1024,943,.png,873448,_posts/2018-08-20-lnnb17-fab-si-hardmask-pattern-test-180820.md:125,
5690,0.6142100691795349,assets/images/imported/lnnb-full-beam-simulations-1806-1812/image103.png,an equation or math derivation,0.42324742674827576,0.0,0.19096264243125916,an equation or math derivation,,an equation or math derivation,370,231,.png,8941,_posts/2018-06-01-lnnb-full-beam-simulations-1806-1812.md:653,
5691,0.614102691411972,assets/images/2025/20250113_20251208/20251206_043509_0.jpg,a schematic diagram,0.43830999732017517,0.0,0.17579269409179688,a schematic diagram,,a schematic diagram,1199,461,.jpg,80923,_posts/2025-12-07-weekly-OFS-76.md:184,
5692,0.614050030708313,assets/images/2025/JTWPA/G5yUrZta8AAgndv.png,a photograph of hardware,0.3835832476615906,0.0,0.2304667830467224,a photograph of hardware,,a photograph of hardware,842,519,.png,368344,_posts/2025-11-15-TWPA.md:124,
5693,0.613743782043457,assets/images/2026/CES2026/IMG_3220.jpg,a photograph of hardware,0.3936542868614197,0.0,0.22008949518203735,a photograph of hardware,,a photograph of hardware,3024,4032,.jpg,2919634,_posts/2026-01-18-CES2026.md:87,
5694,0.6136325001716614,assets/images/2025/20241231_20250303/20250227_163535_0.jpg,an optical or photonics diagram,0.44571566581726074,0.0,0.16791683435440063,an optical or photonics diagram,,an optical or photonics diagram,1123,1200,.jpg,134855,_posts/2025-03-02-weekly-OFS-36.md:307,
5695,0.6135720908641815,assets/images/2024/20240829_20241109/20241107_161645_1.jpg,a microscope image,0.3821214437484741,0.0,0.2314506471157074,a microscope image,,a microscope image,444,549,.jpg,238403,_posts/2024-11-09-weekly-OFS-20.md:140,
5696,0.6130323857069016,assets/images/projects/2025_backyard/IMG_1103.jpg,a table,0.36484652757644653,0.0,0.24818585813045502,a table,,a table,5712,4284,.jpg,8106555,_posts/2025-09-08-weekly-OFS-63.md:352; _posts/2025-09-15-weekly-OFS-64.md:359; _posts/2025-09-21-weekly-OFS-65.md:393; _posts/2025-09-28-weekly-OFS-66.md:426; _posts/2025-10-06-weekly-OFS-67.md:451; _posts/2025-10-13-weekly-OFS-68.md:398; _posts/2025-10-20-weekly-OFS-69.md:408; _posts/2025-10-26-weekly-OFS-70.md:305; _posts/2025-11-02-weekly-OFS-71.md:378; _posts/2025-11-09-weekly-OFS-72.md:364; _posts/2025-11-16-weekly-OFS-73.md:409; _posts/2025-11-23-weekly-OFS-74.md:404; _posts/2025-12-01-weekly-OFS-75.md:351; _posts/2025-12-07-weekly-OFS-76.md:382; _posts/2025-12-15-weekly-OFS-77.md:429; _posts/2025-12-22-weekly-OFS-78.md:394; _posts/2025-12-29-weekly-OFS-79.md:494; _posts/2026-01-08-weekly-OFS-80.md:426; _posts/2026-01-11-weekly-OFS-81.md:415; _posts/2026-01-20-weekly-OFS-82.md:458,
5697,0.6129513680934906,assets/images/2025/20241101_20250216/20250213_052248_0.jpg,a scientific plot,0.5001174807548523,0.0,0.1128338873386383,a scientific plot,,a scientific plot,1200,605,.jpg,103594,_posts/2025-02-16-weekly-OFS-34.md:257,
5698,0.6129366904497147,assets/images/2025/20250316_20250518/20250513_035830_0.jpg,a scientific plot,0.43115612864494324,0.0,0.18178056180477142,a scientific plot,,a scientific plot,1000,1194,.jpg,225549,_posts/2025-05-18-weekly-OFS-47.md:42,
5699,0.6128286868333817,assets/images/2025/20240910_20250117/20250107_024257_0.jpg,a bar chart,0.39955076575279236,0.0,0.2132779210805893,a bar chart,,a bar chart,1200,675,.jpg,92541,_posts/2025-01-19-weekly-OFS-30.md:151,
5700,0.6128286868333817,assets/images/2025/20241101_20250124/20250116_015751_2.jpg,a bar chart,0.39955076575279236,0.0,0.2132779210805893,a bar chart,,a bar chart,1200,675,.jpg,92541,,
5701,0.6124154925346375,assets/images/imported/piezoelectric-k-square-20190613/image63.png,an equation or math derivation,0.3656945824623108,0.0,0.24672091007232666,an equation or math derivation,,an equation or math derivation,558,125,.png,14766,_posts/2019-06-13-piezoelectric-k-square.md:299,
5702,0.6120359748601913,assets/images/2025/20240701_20250621/20250619_024544_0.jpg,an optical or photonics diagram,0.42980626225471497,0.0,0.18222971260547638,an optical or photonics diagram,,an optical or photonics diagram,1200,584,.jpg,95818,_posts/2025-06-22-weekly-OFS-52.md:200,
5703,0.6120187491178513,assets/images/2025/20241024_20251229/20251223_013753_0.jpg,a product photo,0.3923431932926178,0.0,0.21967555582523346,a product photo,,a product photo,894,1199,.jpg,150876,_posts/2025-12-29-weekly-OFS-79.md:107,
5704,0.6119624078273773,assets/images/2025/20241024_20251229/20251224_030754_2.jpg,a schematic diagram,0.47800934314727783,0.0,0.1339530646800995,a schematic diagram,,a schematic diagram,1200,1191,.jpg,116944,_posts/2025-12-29-weekly-OFS-79.md:131,
5705,0.6119517385959625,assets/images/2025/shed/IMG_3062.JPG,a table,0.415623277425766,0.0,0.19632846117019653,a table,,a table,4032,3024,.jpg,2486416,_posts/2025-04-20-shed.md:205,
5706,0.6112075448036194,assets/images/2026/20240822_20260427/20260426_220818_1.jpg,a technical slide,0.4161694347858429,0.0,0.1950381100177765,a technical slide,,a technical slide,1200,320,.jpg,40363,_posts/2026-04-27-weekly-OFS-96.md:195,
5707,0.6110955476760864,assets/images/2026/20240918_20260601/20260529_063416_0.jpg,an optical or photonics diagram,0.408785343170166,0.0,0.2023102045059204,an optical or photonics diagram,,an optical or photonics diagram,1200,674,.jpg,123675,_posts/2026-06-14-weekly-OFS-103.md:211,
5708,0.6110955476760864,assets/images/2026/20240918_20260601/20260530_181510_0.jpg,an optical or photonics diagram,0.408785343170166,0.0,0.2023102045059204,an optical or photonics diagram,,an optical or photonics diagram,1200,674,.jpg,123675,_posts/2026-06-14-weekly-OFS-103.md:246,
5709,0.6106792092323303,assets/images/2025/shed/IMG_2777.JPG,a table,0.41131898760795593,0.0,0.1993602216243744,a table,,a table,4032,3024,.jpg,3046738,_posts/2025-04-20-shed.md:156,
5710,0.6104414761066437,assets/images/imported/lnnb-full-beam-simulations-1806-1812/image135.png,an optical or photonics diagram,0.5024588704109192,0.0,0.10798260569572449,an optical or photonics diagram,,an optical or photonics diagram,536,425,.png,28868,_posts/2018-06-01-lnnb-full-beam-simulations-1806-1812.md:713,
5711,0.610368937253952,assets/images/2024/SC_coil/coil3_image46.png,a photograph of hardware,0.3979775309562683,0.0,0.21239140629768372,a photograph of hardware,,a photograph of hardware,627,365,.png,551512,_posts/2024-12-08-SC-coil.md:192,
5712,0.6103481948375702,assets/images/2025/20250211_20250817/20250816_032327_3.jpg,a microscope image,0.4019690752029419,0.0,0.2083791196346283,a microscope image,,a microscope image,1200,675,.jpg,77699,_posts/2025-08-18-weekly-OFS-60.md:244,
5713,0.6102065145969391,assets/images/imported/piezoelectric-eigen-mode-sim-with-different-es-boundary-on-metal/image16.png,a scientific plot,0.44388288259506226,0.0,0.16632363200187683,a scientific plot,,a scientific plot,981,139,.png,31714,_posts/2019-09-03-piezoelectric-eigen-mode-sim-with-different-es-boundary-on-metal.md:46,
5714,0.6101817488670349,assets/images/2025/20250108_20250318/20250315_162911_0.jpg,a flow diagram,0.4717756509780884,0.0,0.13840609788894653,a flow diagram,,a flow diagram,776,1200,.jpg,111837,_posts/2025-03-17-weekly-OFS-38.md:534,
5715,0.6101817488670349,assets/images/2025/20250108_20250318/20250315_183935_0.jpg,a flow diagram,0.4717756509780884,0.0,0.13840609788894653,a flow diagram,,a flow diagram,776,1200,.jpg,111837,,
5716,0.6100427061319351,assets/images/2024/20240429_20241204/20241129_185502_0.jpg,an optical or photonics diagram,0.3832014501094818,0.0,0.2268412560224533,an optical or photonics diagram,,an optical or photonics diagram,1200,800,.jpg,193718,_posts/2024-12-08-weekly-OFS-24.md:109,
5717,0.6100427061319351,assets/images/2026/20241129_20260201/20241129_185502_1.jpg,an optical or photonics diagram,0.3832014501094818,0.0,0.2268412560224533,an optical or photonics diagram,,an optical or photonics diagram,1200,800,.jpg,193718,_posts/2026-02-02-weekly-OFS-84.md:256,
5718,0.6099707186222076,assets/images/2025/20241206_20250308/20250305_025305_0.jpg,an optical or photonics diagram,0.47434043884277344,0.0,0.1356302797794342,an optical or photonics diagram,,an optical or photonics diagram,1200,626,.jpg,129893,_posts/2025-03-09-weekly-OFS-37.md:224,
5719,0.609904021024704,assets/images/2026/20250504_20260414/20250504_051323_0.jpg,an optical or photonics diagram,0.4485957622528076,0.0,0.16130825877189636,an optical or photonics diagram,,an optical or photonics diagram,1200,953,.jpg,131358,_posts/2026-04-13-weekly-OFS-94.md:87,
5720,0.6098624914884567,assets/images/imported/piezoelectric-eigen-mode-sim-with-different-es-boundary-on-metal/image6.png,an optical or photonics diagram,0.3845604658126831,0.0,0.22530202567577362,an optical or photonics diagram,,an optical or photonics diagram,551,477,.png,74618,_posts/2019-09-03-piezoelectric-eigen-mode-sim-with-different-es-boundary-on-metal.md:42,
5721,0.6096175462007523,assets/images/2025/JTWPA/G57moBub0AA0WBi.jpeg,a scientific plot,0.4179646372795105,0.0,0.19165290892124176,a scientific plot,,a scientific plot,1071,534,.jpeg,76307,_posts/2025-11-15-TWPA.md:277,
5722,0.6094966530799866,assets/images/imported/lnnb-full-beam-simulations-1801-1805/image37.png,a pie chart,0.37650930881500244,0.0,0.23298734426498413,a pie chart,,a pie chart,879,535,.png,40713,_posts/2018-01-19-lnnb-full-beam-simulations-1801-1805.md:247,
5723,0.6092070937156677,assets/images/2025/20240830_20250427/20250426_065933_0.jpg,an optical or photonics diagram,0.5113712549209595,0.0,0.09783583879470825,an optical or photonics diagram,,an optical or photonics diagram,1200,1060,.jpg,173504,_posts/2025-04-27-weekly-OFS-44.md:325,
5724,0.6092070937156677,assets/images/2025/20241220_20250104/20241231_201203_0.jpg,an optical or photonics diagram,0.5113712549209595,0.0,0.09783583879470825,an optical or photonics diagram,,an optical or photonics diagram,1200,1060,.jpg,173504,_posts/2025-01-05-weekly-OFS-28.md:216,
5725,0.6092020571231842,assets/images/2024/20240608_20241127/20241126_012312_1.jpg,a technical slide,0.4220796227455139,0.0,0.1871224343776703,a technical slide,,a technical slide,1199,697,.jpg,104616,_posts/2024-11-30-weekly-OFS-23.md:156,
5726,0.609159305691719,assets/images/2025/20240913_20250208/20250202_095141_0.jpg,a scientific plot,0.3771183490753174,0.0,0.23204095661640167,a scientific plot,,a scientific plot,1200,961,.jpg,56431,_posts/2025-02-09-weekly-OFS-33.md:210,
5727,0.6090344190597534,assets/images/2025/20250216_20250222/20250221_024728_1.jpg,a photograph of hardware,0.3679879903793335,0.0,0.24104642868041992,a photograph of hardware,,a photograph of hardware,1200,715,.jpg,122620,_posts/2025-02-23-weekly-OFS-35.md:63,
5728,0.6089897304773331,assets/images/2025/20250113_20251130/20251130_052222_0.jpg,a technical slide,0.42767953872680664,0.0,0.18131019175052643,a technical slide,,a technical slide,1200,468,.jpg,159003,_posts/2025-12-01-weekly-OFS-75.md:205,
5729,0.6088025867938995,assets/images/2025/20240701_20250728/20250724_040113_0.jpg,an optical or photonics diagram,0.391767680644989,0.0,0.21703490614891052,an optical or photonics diagram,,an optical or photonics diagram,1200,697,.jpg,157074,_posts/2025-07-27-weekly-OFS-57.md:151,
5730,0.6086408197879791,assets/images/2024/20240531_20241225/20241221_164550_0.jpg,a technical slide,0.41200336813926697,0.0,0.19663745164871216,a technical slide,,a technical slide,1200,675,.jpg,85370,_posts/2024-12-29-weekly-OFS-27.md:161,
5731,0.6086118817329407,assets/images/2025/20240920_20251005/20250929_150649_1.jpg,a schematic diagram,0.44526398181915283,0.0,0.16334789991378784,a schematic diagram,,a schematic diagram,1200,535,.jpg,72843,_posts/2025-10-06-weekly-OFS-67.md:83; _posts/trash_2025-10-05-weekly-OFS-67.md:69,
5732,0.6084886789321899,assets/images/2025/20250419_20250713/20250710_042949_1.jpg,a screenshot of a website or app,0.3586044907569885,0.0,0.24988418817520142,a screenshot of a website or app,,a screenshot of a website or app,1200,1025,.jpg,90876,_posts/2025-07-13-weekly-OFS-55.md:166,
5733,0.6082562953233719,assets/images/2025/20250330_20250628/20250622_080247_0.jpg,a screenshot of a website or app,0.42669495940208435,0.0,0.18156133592128754,a screenshot of a website or app,,a screenshot of a website or app,662,551,.jpg,74510,_posts/2025-06-29-weekly-OFS-53.md:77,
5734,0.6082137823104858,assets/images/projects/2025_backyard/IMG_0467.jpeg,a table,0.35117727518081665,0.0,0.2570365071296692,a table,,a table,4032,3024,.jpeg,4640149,,
5735,0.60813969373703,assets/images/2025/20240926_20250811/20250809_081802_0.jpg,a document page,0.450824111700058,0.0,0.15731558203697205,a document page,,a document page,845,1200,.jpg,236266,_posts/2025-08-10-weekly-OFS-59.md:219,
5736,0.6078632175922394,assets/images/2025/20240925_20250706/20250629_002434_0.jpg,an optical or photonics diagram,0.4017270803451538,0.0,0.20613613724708557,an optical or photonics diagram,,an optical or photonics diagram,1200,641,.jpg,124023,_posts/2025-07-06-weekly-OFS-54.md:67,
5737,0.6077747195959091,assets/images/2025/20240822_20250825/20250822_040533_2.jpg,a scientific plot,0.40133845806121826,0.0,0.20643626153469086,a scientific plot,,a scientific plot,1200,213,.jpg,24884,_posts/2025-08-24-weekly-OFS-61.md:292,
5738,0.6077747195959091,assets/images/2025/20240822_20250825/20250822_203547_2.jpg,a scientific plot,0.40133845806121826,0.0,0.20643626153469086,a scientific plot,,a scientific plot,1200,213,.jpg,24884,,
5739,0.6077747195959091,assets/images/2025/20241024_20251229/20250822_040533_3.jpg,a scientific plot,0.40133845806121826,0.0,0.20643626153469086,a scientific plot,,a scientific plot,1200,213,.jpg,24884,_posts/2025-12-29-weekly-OFS-79.md:249,
5740,0.6077223420143127,assets/images/2026/20250225_20260126/20260124_040540_0.jpg,a schematic diagram,0.4466550946235657,0.0,0.16106724739074707,a schematic diagram,,a schematic diagram,1200,555,.jpg,58301,_posts/2026-01-25-weekly-OFS-83.md:173,
5741,0.6073407232761383,assets/images/2024/20240502_20241115/20241111_022447_0.jpg,an optical or photonics diagram,0.44936320185661316,0.0,0.15797752141952515,an optical or photonics diagram,,an optical or photonics diagram,1200,723,.jpg,112296,_posts/2024-11-17-weekly-OFS-21.md:101,
5742,0.6073124259710312,assets/images/2025/20250316_20250518/20250504_153316_0.jpg,a scientific plot,0.3601588308811188,0.0,0.24715359508991241,a scientific plot,,a scientific plot,1199,467,.jpg,71868,_posts/2025-05-18-weekly-OFS-47.md:139,
5743,0.6069879233837128,assets/images/2025/20241230_20250505/20250429_053732_0.jpg,a scientific plot,0.46546679735183716,0.0,0.1415211260318756,a scientific plot,,a scientific plot,1200,485,.jpg,79431,_posts/2025-05-04-weekly-OFS-45.md:139,
5744,0.6069103628396988,assets/images/2025/20241024_20251229/20251222_042129_0.jpg,a schematic diagram,0.42844951152801514,0.0,0.17846085131168365,a schematic diagram,,a schematic diagram,1200,659,.jpg,119461,_posts/2025-12-29-weekly-OFS-79.md:90,
5745,0.6069103628396988,assets/images/2026/20240822_20260427/20251222_042129_1.jpg,a schematic diagram,0.42844951152801514,0.0,0.17846085131168365,a schematic diagram,,a schematic diagram,1200,659,.jpg,119461,_posts/2026-04-27-weekly-OFS-96.md:57,
5746,0.6066838055849075,assets/images/imported/lnnb-full-beam-simulations-1801-1805/image50.png,a circuit layout or CAD image,0.38033899664878845,0.0,0.22634480893611908,a circuit layout or CAD image,,a circuit layout or CAD image,706,543,.png,37231,_posts/2018-01-19-lnnb-full-beam-simulations-1801-1805.md:155,
5747,0.6063246130943298,assets/images/2025/20250115_20251102/20251028_033752_0.jpg,a document page,0.5058341026306152,0.0,0.1004905104637146,a document page,,a document page,1132,1200,.jpg,239792,_posts/2025-11-02-weekly-OFS-71.md:69,
5748,0.6061404049396515,assets/images/2025/OpenSauce2025/IMG_0402.jpeg,a table,0.42980194091796875,0.0,0.17633846402168274,a table,,a table,4032,3024,.jpeg,1941868,_posts/2025-07-26-open-sauce-2025.md:85,
5749,0.6060526967048645,assets/images/imported/ln2dpc-unitcell-eo-simulation-201805/image28.png,a line chart,0.45105260610580444,0.0,0.15500009059906006,a line chart,,a line chart,902,610,.png,23337,_posts/2018-05-03-ln2dpc-unitcell-eo-simulation-201805.md:141,
5750,0.606041893362999,assets/images/2025/20250208_20250526/20250523_042059_0.jpg,a wafer or chip photograph,0.4152730703353882,0.0,0.19076882302761078,a wafer or chip photograph,,a wafer or chip photograph,1200,900,.jpg,250970,_posts/2025-05-26-weekly-OFS-48.md:143,
